name,from,address,square_metre,price,type,rooms_amount,link
Garasjeplass/Parkeringplass,Privat,"Bidenkapsgate 1b, Oslo",6,1500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=294911212
Nyoppusset og sentral leilighet på Majorstuen,Privat,"KIRKEVEIEN 57, Oslo",30,16000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=247541993
Lys moderne hybel fra 2020 i 1. etg.,Privat,"Karsten Kjelbergs vei 5, Oslo",32,13000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311324859
Lys og Moderne Møblert 3-roms leilighet,Privat,"Lars Husmannsgate 7, Oslo",53,20000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311171808
MØBLERT SMARTLEILIGHET SENTRALT I HOMANSBYEN - Alt inkludert,Privat,"OSCARS GATE 6 A, Oslo",37,18000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=302974451
"Sletteløkka: 3-roms leilighet med balkong. Varmtvann, internett inkludert.",Privat,"Sletteløkka 1, Oslo",73,19000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311321875
Særdeles attraktiv ettroms i eksklusivt område - stille og usjenert,Privat,"PRESIDENT HARBITZ' GATE 14, Oslo",36,18000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311319513
2-roms hybel. Høy standard.,Privat,"Bjørnveien 97, Oslo",22,11000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=72340176
Sentral 2-roms med solrik balkong på Carl Berner -møblert. Langidsleie,Privat,"FOUGNERS VEI 2 B, Oslo",33,13900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=77565624
Rom til leie på Majorstua,Privat,"Sørkedalsveien 3B, Oslo",101,6500,Rom i bofellesskap,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=294190788
1 rom ledig i bofellesskap til leie fra 14 august!,Privat,"SCHWEIGAARDS GATE 96, Oslo",10,7000,Rom i bofellesskap,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=244180942
Tilgjenglig fra 1. August,Privat,"RAVNKOLLBAKKEN 42, Oslo",100,18900,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311315592
1 rom i bofelleskap sentralt på Bislett,Privat,"SOFIES PLASS 2 B, 0169 Oslo, Oslo",9,7000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=286261031
Perle på beste Grünerløkka med balkong! Ledig fra 1. september 2023.,Privat,"Seilduksgata 13 A, Oslo",60,24000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=259286689
Torshov: Studenthybel med innflytning 1. august,Torshovgata 46 AS,"Vossegata 31A, Oslo",14,10500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311307208
"Bislet, 4 roms (3sov)",Privat,"THERESES GATE 42, Oslo",50,21000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=79287779
"Koselig leilighet, 11 min. m banen til sentrum",Privat,"VESTERÅSVEIEN 22, Oslo",30,7000,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=227483545
Rom leies ut ledig Stasjonsveien.,Privat,"Stasjonsveien.69, Oslo",19,9500,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=134141193
Hybel til leie i nærheten av Sæter torg,Privat,"Kittel-Nielsensvei 70A, Oslo",25,11500,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311300831
FROGNER - Nyrenovert og fullt møblert 90 kvm leilighet i Bygdøy Allé 10,Bygdøy Allé 10 AS,"BYGDØY ALLÉ 10, Oslo",90,24900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311307413
Garasjeplass til leie på Vinderen,Privat,"Ris skolevei 13, Oslo",12,1000,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=245620384
3roms kjeller leilighet til leie,Privat,"Kløfterhagen 4, Oslo",10,15000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311302607
Sentral leilighet midt på Alexander kiellands plass,Privat,"Waldemar Thranes gate 61, Oslo",54,25000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=241317806
"Liten hybel nær UIO, Blinden til leie for student",Privat,"Niels Henrik Abels vei 7, Oslo",17,7000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=223430353
"MAJORSTUEN - 5-roms leiligheter, med heis og balkong. Fra 01.08!",Merkantilbygg AS,"Gardeveien 2B, Oslo",85,28000,Leilighet,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=311303353
"HELT NY 3 roms leilighet med terrasse .Tilgang til stor hage, gratis parkering.",Privat,"Fjellhus alle 22, Oslo",48,19000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=291005751
Ny leilighet med 4 soverum på Gründerløkka!,Privat,"Schæffers gate 8C, Oslo",80,32000,Leilighet,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=219874624
MAJORSTUEN - Gjennomgående 4-roms leilighet - Ledig fra 01.08.2023,Merkantilbygg AS,"SORGENFRIGATA 16 A, Oslo",50,23700,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311298378
To soverom i hyggelig jentekollektiv ledig fra 1. august - Perfekt for studenter,Privat,"Tøyengata, Oslo",7,7000,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=223405616
"Lys og klassisk 1 romsleilighet, 3m takhøyde og store vinduer",Privat,"Thereses gate 39, Oslo",25,13900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=220236631
"Ny leilighet med fransk balkong, inkl. internett, innflyttingsklar 25.sept",Privat,"Vollebekkveien 2J, Oslo",40,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=308188162
"Bislett   Stor og sentral 2-roms med balkong | ""alt"" i nærheten og ""alt"" inkl.",Enklere Utleie AS,"STENSGATA 2, Oslo",58,20000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311250264
"Bislett   Nyoppusset og arealeffektiv 1-R med sentral beliggenhet | ""alt"" inkl.",Enklere Utleie AS,"STENSGATA 2, Oslo",13,12000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311257286
ROM MED ALT INKLUDERT / ROOM FOR RENT ALL INCLUDED,Privat,"RIDDERVOLDS GATE 12, Oslo",8,6900,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311272092
"Ny, ubebodd hybel fra 2022 til leie (26,4kvm)",Privat,"Nils Collett Vogts vei 21A, Oslo",26,11000,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=286175282
Heimekoseleg kollektiv i 98kvm leilegheit - alt inkludert!,Privat,"Sverre Iversens vei 15, Oslo",8,6200,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=295967044
SJØLYST/SKØYEN - Garasjeparkering til leie - Oppvarmet garasjeanlegg m/ elektrisk portåpner,Privat,"Karenslyst Allé, Oslo",15,2000,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311270785
"1.8-1.9-23 . , Frogner/Briskeby Lekker, lys og gj. gående 2(3)-roms med 2 balkonger - Fyring & varmtvann inkl",Privat,"EILERT SUNDTS GATE 14 A, Oslo",46,21000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=262190475
"Leilighet 5- roms, med 4 soverom. Supersentralt på Grunerløkka. Ledig fra august.",Privat,"Slåmotgangen 6, Oslo",65,27000,Leilighet,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=228744944
Stor og nydelig fire-roms leilighet midt i hjertet av Bislett - Ledig 02.08!,Alva,"Thereses gate 51B, Oslo",109,29000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311272582
GRÜNERLØKKA - 4 sov - 2 bad - Sentralt - Stor takterrasse med utsikt over Oslo - V.V og internett inkl. - Ledig 01.08!,Utleiemegleren Majorstuen,"Herslebs gate 19, Oslo",85,32000,Leilighet,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=311271621
Prinsdal - Lys og pen 4-roms i 2. etg. - 2 balkonger - parkering - Ledig omgående!,Utleiemegleren Majorstuen,"Trygve Strømbergs vei 2 L, Oslo",85,17000,Tomannsbolig,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311271142
Møblert 2-roms leilighet med terrasse på Adamstuen. Alt inkludert!,Privat,"Ullevålsveien 82 C, Oslo",54,22000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=226652351
Majorstuen: Lys og attraktiv 3-roms leilighet i rolig område - Varmtvann inkl. - Møblert - God standard -,Utleiemegleren Frogner,"Fauchalds gate 3 B, Oslo",57,19500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311270050
Skillebekk: Pen og møblert 1-roms - Strøm og varmtvann inkludert - Vendt mot rolig bakgård - Ledig 21 August!,Utleiemegleren Frogner,"Bjørn Farmanns gate 6 B, Oslo",22,10500,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311269120
Parkeringsplass til leie på Skøyen/Nedre Frogner,Privat,"Bygdøy Alle 109, Oslo",12,1500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=272227909
2 ledige rom i stor leilighet sentralt på Grünerløkka,Privat,"Herslebs Gate 4, Oslo",20,11700,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311261636
"Stor, gjennomgående 3-roms toppleilighet på populære Lofsrud. 2 verandaer.",BYROM AS,"LOFSRUDHØGDA 237, Oslo",84,20000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=311265323
Rom i bofellesskap (Torshov) kun korttidsleie,Privat,"VOGTS GATE 61 B, Oslo",68,8000,Rom i bofellesskap,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=311255049
Rom med eget kjøkken og bad til leie i hjertet av Grorud,Privat,"BEKKENSTENVEIEN 44, Oslo",20,10000,Andre,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=261724980
FROGNER - Lekker og moderne 3 - roms - Vestvendt balkong - fyring/varmtvann og kabel-tv/internett inkl.,Utleiemegleren Frogner,"Bygdøy allé 20, Oslo",58,24500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311261719
"Rom i pen 3-roms leilighet leies ut med krembeliggenhet på Løkka (mulighet for redusert leie, les nederst i annonsen)",Privat,"MARKVEIEN 28, Oslo",65,8900,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310442576
Ny pen hybel i Oslo ledig fra 01.08.2023 på Løren. Tillatt med hund.,Husleie.No AS,"Børsteveien 7, Oslo",20,12000,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311260925
leilighet i underetasje til leie til studenter,Privat,"Nedre Prinsdals vei 72 C, Oslo",70,15000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=150472758
2 hybler til leie sentralt på Grünerløkka,Privat,"Herslebs Gate 4, Oslo",25,10500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311254744
"Supersentral 2-roms ved St. Olavs plass, St. Hanshaugen",Privat,"St. Olavs gate 5B, Oslo",25,12200,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311251704
"Skøyen: Lys og arealeffektiv 1-roms - Sentralt - Oppvarming, varmtvann og internett inkl.",Utleiemegleren Frogner,"Hoffsveien 6 A, Oslo",21,11900,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=311258798
TORSHOV - Lys og flott 2-roms leilighet med peis -  Ledig 22.08.2023,Utleiemegleren Grønland,"Krebs gate 14, Oslo",47,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311257793
"Totaltrenovert, liten og veldig elegant hybelleilighet",Privat,"Oscarsgate 14, Oslo",12,11800,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=189408734
Available room in a nice and spacious apartment!,Privat,"Ullevålsalleen 2 G, Oslo",66,9159,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311247396
*LEDIG NÅ*#BJØRVIKA-HELT NY LYS 3 ROMS-BALKONG-HØY STANDARD-UTSIKT.TLF:92892877,3S Eiendoms Invest AS,"ROSTOCKGATA. 82, 0194 OSLO, Oslo",55,24900,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311252476
"Lambertseter: fullt møblert 2-roms | Strøm, kabel-TV/internett inkl. | 1 min. til T-bane og buss | Nærhet til ""alt""",Privat,"LAMBERTSETERVEIEN 35, Oslo",25,15500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311141695
(Currently not answering more messages) Rom i dyrevennlig kollektiv??,Privat,"Rosenborggata 16B, Oslo",18,6500,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=309929630
Nydelig leilighet på Frysja leies ut til 2024,Privat,"Brekkelia 3 E, Oslo",40,16900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=307394723
Langtidsleie av garasjeplass sentralt på Rodeløkka med EL Lader,Privat,"Gøteborggata 39, Oslo",10,1900,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=307419702
3 ledige rom i hyggelig kollektiv,Privat,"Platous gate, Oslo",80,8000,Rom i bofellesskap,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=267241389
Romslig 2-r med alkove |  Balkong og hageflekk | Strøm/VV/TV/Nett inkl. | Garasjepl. | Barnevennlig og populært område,Husleie.No AS,"Sverre Iversens Vei 25, Oslo",55,17500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311245743
Rom til leie i bofellesskap sentralt i oslo,Privat,"Tøyen gata13, Oslo",14,8500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=268928706
Sentral leilighet i Oslo ledig fra 01.09.2023,Husleie.No AS,"Stålverkskroken 19, Oslo",50,18000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311176009
Garasjeplass i fellesanlegg på Sagene leies ut.,Privat,"Bentsebrugata 21, Oslo",12,1200,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=274987265
LINDERUD: Romslig 3-roms leilighet i endegård - Grønt og luftig bomiljø - Vestvendt balkong - Parkeringsplass - Sentrumsnært!,Krogsveen Boligutleie avd. Lillestrøm,"Linderudveien 23, Oslo",72,18000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310331938
Sentral delvis møblert 3-roms leilighet på Grønland.,Privat,"Smalgangen 21, Oslo",68,20000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=162237396
Sokkelleilighet med egen inngang.,Privat,"Ulsholtveien 17, Oslo",75,17000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=136962306
Rom i sentralt kollektiv fremleies,Privat,"Rosteds gate 6a, Oslo",19,5900,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311228708
Leilighet midt i Bogstadveien leies ut fra 1. august,Privat,"Bogstadveien 33, Oslo",46,20000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310807052
2 ledige rom i romslig og sjarmerende leilighet ved Aleksander Kiellands plass,Privat,"Waldemar Thranes gate 51A, Oslo",20,6925,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=310391811
STOVNER - 2-roms sokkelleilighet leies ut!,Privat,"Sigurd Weisæths vei, Oslo",40,10500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311216613
Koselig hybel til leie - 1 pers,Privat,"Lundliveien 17b, Oslo",33,11500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311217812
Øvre Grünerløkka: Store rom i bofellesskap,Privat,"VOGTS GATE 17, Oslo",23,8500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=271729236
Ledig rom i bofellesskap på Sagene,Privat,"Maridalsveien 160B, Oslo",7,9000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311216704
Super strøkent (jente-bokollektiv) 3 min fra Karl Johan/OsloMet!,Privat,"NORDAHL BRUNS GATE 12 B, Oslo",12,8950,Leilighet,6,https://www.finn.no/realestate/lettings/ad.html?finnkode=311211226
ST.HANSHAUGEN: Flott rom i godt organisert bofellesskap,Privat,"ULLEVÅLSVEIEN 59 A, Oslo",10,8500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=76359555
"Sentral, nylig oppusset 3-roms leilighet i Gamlebyen til leie",Privat,"ALNAFETGATA 3, Oslo",46,20000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311211847
"Sentralt leilighet på Carl Berner Torg/Grünerløkka. Nytt bygg, romslig 2 roms leilighet, hyggelig balkong, Oslo sentrum.",Privat,"Hasleveien 1D/ Trondheimsveien 113, Oslo",48,22000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311205117
Helt ny hybel på 8. etasje rett ved Sinsen T-banestasjon,Privat,"Hans Nordahlsgata 14, Oslo",16,11500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=54183284
BJØLSEN - Flott nyoppført 3-roms | egen platting | ledig 01.09,Heimstaden AS,"Holmestrandgata 4, Oslo",53,19500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311215374
"Older large house ,large  parking and garden.  10 min from Oslo centrum.",Privat,"Oscar Dahlsvei 54, Oslo",180,29500,Enebolig,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=240444040
Studio sentralt på Grønland,Privat,"Grønlandsleiretn 37, Oslo",85,12950,Andre,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=290148407
"Meget attraktivt bokollektiv sentralt i Oslo til utleie. Visning 20. Juli, ta kontakt for avtale",Privat,"St Olavs gate 11A, Oslo",180,8150,Rom i bofellesskap,6,https://www.finn.no/realestate/lettings/ad.html?finnkode=261912518
Attraktiv 2roms endeleilighet med smart planløsning,Privat,"Gunnar Schjelderups vei 11s, Oslo",53,20000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=311202909
2-roms med balkong og parkeringsplass til leie på Sinsen,Privat,"OLAF SCHOUS VEI 23, Oslo",51,16500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=49187099
2-rom lelighet,Privat,"Nedre prinsdals, Oslo",43,11300,Tomannsbolig,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=82477451
"Sentral 2-roms til leie på Sofienberg, rett ved Grünerløkka! Varme inkludert.",Privat,"TRONDHEIMSVEIEN 93, Oslo",39,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=89727753
Nydalen 2-roms leilighet til leie ved BI,Privat,"Fernanda Nissensgate 4 A, Oslo",45,18500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310909413
"Sentralt, møblert, moderne, nyere bygård med fantastisk bakgård",Privat,"MARIDALSVEIEN 33 M, Oslo",22,12900,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=91597785
Flott nytt jentekollektiv til leie. Sentralt ved St.hanshaugen,Privat,"WALDEMAR THRANES GATE 55 A, Oslo",16,7390,Rom i bofellesskap,6,https://www.finn.no/realestate/lettings/ad.html?finnkode=258254896
"Lys, delikat og gjennomgående 3-roms leilighet i 4 etasje. Meget attraktivt område! Balkong. Peisovn. Vakker bakgård!",Privat,"Huitfeldtsgate16b, Oslo",73,30000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311160415
To rom leies ut til en jente Oslo Sagene/ Bjølsen,Privat,"Gjøvikgata 3 b, Oslo",8,6500,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311188307
Sokkelleilighet til leie - sentralt på Holtet,Privat,"Holtveien 26B, Oslo",40,13000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=270040375
Flott moderne bofellesskap på Ensjø,Privat,"MALERHAUGVEIEN 34, Oslo",8,8000,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=294812179
Hybel ved Ullernåsen T-banestasjon for PENDLERE,Privat,"ØVRE ULLERN TERRASSE 41, Oslo",13,9500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=284942195
Lys og hyggelig hybelleilighet sentralt på Smestad - Perfekt for par,Privat,"Ullernchausséen 2, Oslo",60,13500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=211499937
Rom til leie i leilighet (jente),Privat,"Gunnar Schjelderups Vei 11B, Oslo",8,8000,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=311170878
